name,sku,slug,description,price,discount_price,stock,images
Samsung Camera Model 1395,SAM-01395,samsung-camera-1395,Samsung Camera Model 1395 description,1794,1605,111,samsung-camera-1395-1.jpg|samsung-camera-1395-2.jpg|samsung-camera-1395-3.jpg|samsung-camera-1395-4.jpg
OnePlus Phone Model 1396,ONE-01396,oneplus-phone-1396,OnePlus Phone Model 1396 description,2435,2239,226,oneplus-phone-1396-1.jpg|oneplus-phone-1396-2.jpg
Xiaomi Tablet Model 1397,XIA-01397,xiaomi-tablet-1397,Xiaomi Tablet Model 1397 description,2069,1972,174,xiaomi-tablet-1397-1.jpg|xiaomi-tablet-1397-2.jpg|xiaomi-tablet-1397-3.jpg
Dell Phone Model 1398,DEL-01398,dell-phone-1398,Dell Phone Model 1398 description,1225,1144,497,dell-phone-1398-1.jpg|dell-phone-1398-2.jpg
Samsung Watch Model 1399,SAM-01399,samsung-watch-1399,Samsung Watch Model 1399 description,758,568,492,samsung-watch-1399-1.jpg|samsung-watch-1399-2.jpg
Acer Watch Model 1400,ACE-01400,acer-watch-1400,Acer Watch Model 1400 description,845,650,228,acer-watch-1400-1.jpg|acer-watch-1400-2.jpg
Samsung Watch Model 1401,SAM-01401,samsung-watch-1401,Samsung Watch Model 1401 description,2269,2202,318,samsung-watch-1401-1.jpg|samsung-watch-1401-2.jpg|samsung-watch-1401-3.jpg
Samsung Camera Model 1402,SAM-01402,samsung-camera-1402,Samsung Camera Model 1402 description,2377,2187,465,samsung-camera-1402-1.jpg|samsung-camera-1402-2.jpg|samsung-camera-1402-3.jpg|samsung-camera-1402-4.jpg
Dell Tablet Model 1403,DEL-01403,dell-tablet-1403,Dell Tablet Model 1403 description,1868,1724,31,dell-tablet-1403-1.jpg|dell-tablet-1403-2.jpg|dell-tablet-1403-3.jpg
Sony Headphones Model 1404,SON-01404,sony-headphones-1404,Sony Headphones Model 1404 description,1745,1728,186,sony-headphones-1404-1.jpg|sony-headphones-1404-2.jpg|sony-headphones-1404-3.jpg|sony-headphones-1404-4.jpg
Sony Laptop Model 1405,SON-01405,sony-laptop-1405,Sony Laptop Model 1405 description,2316,2295,107,sony-laptop-1405-1.jpg|sony-laptop-1405-2.jpg|sony-laptop-1405-3.jpg|sony-laptop-1405-4.jpg
HP Watch Model 1406,HP-01406,hp-watch-1406,HP Watch Model 1406 description,1177,1073,183,hp-watch-1406-1.jpg|hp-watch-1406-2.jpg|hp-watch-1406-3.jpg|hp-watch-1406-4.jpg
Xiaomi Watch Model 1407,XIA-01407,xiaomi-watch-1407,Xiaomi Watch Model 1407 description,129,64,124,xiaomi-watch-1407-1.jpg|xiaomi-watch-1407-2.jpg
Asus Camera Model 1408,ASU-01408,asus-camera-1408,Asus Camera Model 1408 description,1574,1444,492,asus-camera-1408-1.jpg|asus-camera-1408-2.jpg|asus-camera-1408-3.jpg
Sony Tablet Model 1409,SON-01409,sony-tablet-1409,Sony Tablet Model 1409 description,1652,1531,55,sony-tablet-1409-1.jpg|sony-tablet-1409-2.jpg|sony-tablet-1409-3.jpg
Apple Phone Model 1410,APP-01410,apple-phone-1410,Apple Phone Model 1410 description,998,936,75,apple-phone-1410-1.jpg|apple-phone-1410-2.jpg|apple-phone-1410-3.jpg|apple-phone-1410-4.jpg
Asus Phone Model 1411,ASU-01411,asus-phone-1411,Asus Phone Model 1411 description,1199,1144,383,asus-phone-1411-1.jpg|asus-phone-1411-2.jpg
Apple Phone Model 1412,APP-01412,apple-phone-1412,Apple Phone Model 1412 description,1181,1111,433,apple-phone-1412-1.jpg|apple-phone-1412-2.jpg|apple-phone-1412-3.jpg
HP Phone Model 1413,HP-01413,hp-phone-1413,HP Phone Model 1413 description,1129,943,186,hp-phone-1413-1.jpg|hp-phone-1413-2.jpg
Xiaomi Watch Model 1414,XIA-01414,xiaomi-watch-1414,Xiaomi Watch Model 1414 description,1274,1200,474,xiaomi-watch-1414-1.jpg|xiaomi-watch-1414-2.jpg|xiaomi-watch-1414-3.jpg
HP Camera Model 1415,HP-01415,hp-camera-1415,HP Camera Model 1415 description,2223,2200,363,hp-camera-1415-1.jpg|hp-camera-1415-2.jpg|hp-camera-1415-3.jpg|hp-camera-1415-4.jpg
Sony Phone Model 1416,SON-01416,sony-phone-1416,Sony Phone Model 1416 description,1832,1724,322,sony-phone-1416-1.jpg|sony-phone-1416-2.jpg
Lenovo Headphones Model 1417,LEN-01417,lenovo-headphones-1417,Lenovo Headphones Model 1417 description,1588,1402,485,lenovo-headphones-1417-1.jpg|lenovo-headphones-1417-2.jpg
Sony Camera Model 1418,SON-01418,sony-camera-1418,Sony Camera Model 1418 description,1537,1367,239,sony-camera-1418-1.jpg|sony-camera-1418-2.jpg|sony-camera-1418-3.jpg
Samsung Laptop Model 1419,SAM-01419,samsung-laptop-1419,Samsung Laptop Model 1419 description,978,842,69,samsung-laptop-1419-1.jpg|samsung-laptop-1419-2.jpg|samsung-laptop-1419-3.jpg|samsung-laptop-1419-4.jpg
Xiaomi Headphones Model 1420,XIA-01420,xiaomi-headphones-1420,Xiaomi Headphones Model 1420 description,1433,1284,292,xiaomi-headphones-1420-1.jpg|xiaomi-headphones-1420-2.jpg
HP Tablet Model 1421,HP-01421,hp-tablet-1421,HP Tablet Model 1421 description,2288,2093,4,hp-tablet-1421-1.jpg|hp-tablet-1421-2.jpg|hp-tablet-1421-3.jpg
Xiaomi Headphones Model 1422,XIA-01422,xiaomi-headphones-1422,Xiaomi Headphones Model 1422 description,2026,1864,410,xiaomi-headphones-1422-1.jpg|xiaomi-headphones-1422-2.jpg
OnePlus Phone Model 1423,ONE-01423,oneplus-phone-1423,OnePlus Phone Model 1423 description,2323,2255,270,oneplus-phone-1423-1.jpg|oneplus-phone-1423-2.jpg
Asus Phone Model 1424,ASU-01424,asus-phone-1424,Asus Phone Model 1424 description,2000,1898,288,asus-phone-1424-1.jpg|asus-phone-1424-2.jpg
Acer Camera Model 1425,ACE-01425,acer-camera-1425,Acer Camera Model 1425 description,1745,1632,126,acer-camera-1425-1.jpg|acer-camera-1425-2.jpg
Xiaomi Watch Model 1426,XIA-01426,xiaomi-watch-1426,Xiaomi Watch Model 1426 description,1550,1400,487,xiaomi-watch-1426-1.jpg|xiaomi-watch-1426-2.jpg
OnePlus Watch Model 1427,ONE-01427,oneplus-watch-1427,OnePlus Watch Model 1427 description,428,299,266,oneplus-watch-1427-1.jpg|oneplus-watch-1427-2.jpg|oneplus-watch-1427-3.jpg
Asus Tablet Model 1428,ASU-01428,asus-tablet-1428,Asus Tablet Model 1428 description,1762,1618,209,asus-tablet-1428-1.jpg|asus-tablet-1428-2.jpg
Sony Tablet Model 1429,SON-01429,sony-tablet-1429,Sony Tablet Model 1429 description,544,402,192,sony-tablet-1429-1.jpg|sony-tablet-1429-2.jpg|sony-tablet-1429-3.jpg|sony-tablet-1429-4.jpg
Samsung Tablet Model 1430,SAM-01430,samsung-tablet-1430,Samsung Tablet Model 1430 description,772,764,101,samsung-tablet-1430-1.jpg|samsung-tablet-1430-2.jpg|samsung-tablet-1430-3.jpg
OnePlus Headphones Model 1431,ONE-01431,oneplus-headphones-1431,OnePlus Headphones Model 1431 description,1268,1179,355,oneplus-headphones-1431-1.jpg|oneplus-headphones-1431-2.jpg
Samsung Phone Model 1432,SAM-01432,samsung-phone-1432,Samsung Phone Model 1432 description,1532,1460,170,samsung-phone-1432-1.jpg|samsung-phone-1432-2.jpg
Xiaomi Headphones Model 1433,XIA-01433,xiaomi-headphones-1433,Xiaomi Headphones Model 1433 description,1496,1336,411,xiaomi-headphones-1433-1.jpg|xiaomi-headphones-1433-2.jpg
OnePlus Headphones Model 1434,ONE-01434,oneplus-headphones-1434,OnePlus Headphones Model 1434 description,1119,930,328,oneplus-headphones-1434-1.jpg|oneplus-headphones-1434-2.jpg|oneplus-headphones-1434-3.jpg|oneplus-headphones-1434-4.jpg
Lenovo Laptop Model 1435,LEN-01435,lenovo-laptop-1435,Lenovo Laptop Model 1435 description,718,547,364,lenovo-laptop-1435-1.jpg|lenovo-laptop-1435-2.jpg
HP Watch Model 1436,HP-01436,hp-watch-1436,HP Watch Model 1436 description,2175,2003,309,hp-watch-1436-1.jpg|hp-watch-1436-2.jpg
Asus Laptop Model 1437,ASU-01437,asus-laptop-1437,Asus Laptop Model 1437 description,1539,1511,481,asus-laptop-1437-1.jpg|asus-laptop-1437-2.jpg
HP Watch Model 1438,HP-01438,hp-watch-1438,HP Watch Model 1438 description,2115,1980,446,hp-watch-1438-1.jpg|hp-watch-1438-2.jpg
Samsung Headphones Model 1439,SAM-01439,samsung-headphones-1439,Samsung Headphones Model 1439 description,1587,1508,452,samsung-headphones-1439-1.jpg|samsung-headphones-1439-2.jpg
HP Phone Model 1440,HP-01440,hp-phone-1440,HP Phone Model 1440 description,1835,1691,109,hp-phone-1440-1.jpg|hp-phone-1440-2.jpg
Xiaomi Tablet Model 1441,XIA-01441,xiaomi-tablet-1441,Xiaomi Tablet Model 1441 description,1274,1230,7,xiaomi-tablet-1441-1.jpg|xiaomi-tablet-1441-2.jpg
Acer Watch Model 1442,ACE-01442,acer-watch-1442,Acer Watch Model 1442 description,1421,1233,493,acer-watch-1442-1.jpg|acer-watch-1442-2.jpg
Dell Tablet Model 1443,DEL-01443,dell-tablet-1443,Dell Tablet Model 1443 description,1137,1010,470,dell-tablet-1443-1.jpg|dell-tablet-1443-2.jpg|dell-tablet-1443-3.jpg
OnePlus Laptop Model 1444,ONE-01444,oneplus-laptop-1444,OnePlus Laptop Model 1444 description,1304,1231,441,oneplus-laptop-1444-1.jpg|oneplus-laptop-1444-2.jpg|oneplus-laptop-1444-3.jpg|oneplus-laptop-1444-4.jpg
Sony Headphones Model 1445,SON-01445,sony-headphones-1445,Sony Headphones Model 1445 description,2122,1940,460,sony-headphones-1445-1.jpg|sony-headphones-1445-2.jpg|sony-headphones-1445-3.jpg
Apple Tablet Model 1446,APP-01446,apple-tablet-1446,Apple Tablet Model 1446 description,2092,1938,252,apple-tablet-1446-1.jpg|apple-tablet-1446-2.jpg
Sony Tablet Model 1447,SON-01447,sony-tablet-1447,Sony Tablet Model 1447 description,2065,2027,270,sony-tablet-1447-1.jpg|sony-tablet-1447-2.jpg|sony-tablet-1447-3.jpg
OnePlus Tablet Model 1448,ONE-01448,oneplus-tablet-1448,OnePlus Tablet Model 1448 description,274,209,461,oneplus-tablet-1448-1.jpg|oneplus-tablet-1448-2.jpg|oneplus-tablet-1448-3.jpg
Xiaomi Watch Model 1449,XIA-01449,xiaomi-watch-1449,Xiaomi Watch Model 1449 description,576,513,269,xiaomi-watch-1449-1.jpg|xiaomi-watch-1449-2.jpg
OnePlus Camera Model 1450,ONE-01450,oneplus-camera-1450,OnePlus Camera Model 1450 description,157,102,281,oneplus-camera-1450-1.jpg|oneplus-camera-1450-2.jpg
OnePlus Camera Model 1451,ONE-01451,oneplus-camera-1451,OnePlus Camera Model 1451 description,633,459,332,oneplus-camera-1451-1.jpg|oneplus-camera-1451-2.jpg
Dell Headphones Model 1452,DEL-01452,dell-headphones-1452,Dell Headphones Model 1452 description,111,23,391,dell-headphones-1452-1.jpg|dell-headphones-1452-2.jpg
Samsung Phone Model 1453,SAM-01453,samsung-phone-1453,Samsung Phone Model 1453 description,1125,1078,16,samsung-phone-1453-1.jpg|samsung-phone-1453-2.jpg
Lenovo Camera Model 1454,LEN-01454,lenovo-camera-1454,Lenovo Camera Model 1454 description,2356,2206,294,lenovo-camera-1454-1.jpg|lenovo-camera-1454-2.jpg|lenovo-camera-1454-3.jpg|lenovo-camera-1454-4.jpg
Apple Headphones Model 1455,APP-01455,apple-headphones-1455,Apple Headphones Model 1455 description,1291,1167,443,apple-headphones-1455-1.jpg|apple-headphones-1455-2.jpg
Samsung Headphones Model 1456,SAM-01456,samsung-headphones-1456,Samsung Headphones Model 1456 description,1399,1327,292,samsung-headphones-1456-1.jpg|samsung-headphones-1456-2.jpg|samsung-headphones-1456-3.jpg|samsung-headphones-1456-4.jpg
Dell Phone Model 1457,DEL-01457,dell-phone-1457,Dell Phone Model 1457 description,2122,2019,467,dell-phone-1457-1.jpg|dell-phone-1457-2.jpg|dell-phone-1457-3.jpg|dell-phone-1457-4.jpg
Acer Phone Model 1458,ACE-01458,acer-phone-1458,Acer Phone Model 1458 description,1256,1085,173,acer-phone-1458-1.jpg|acer-phone-1458-2.jpg|acer-phone-1458-3.jpg|acer-phone-1458-4.jpg
HP Camera Model 1459,HP-01459,hp-camera-1459,HP Camera Model 1459 description,1000,904,209,hp-camera-1459-1.jpg|hp-camera-1459-2.jpg|hp-camera-1459-3.jpg|hp-camera-1459-4.jpg
HP Camera Model 1460,HP-01460,hp-camera-1460,HP Camera Model 1460 description,1988,1828,340,hp-camera-1460-1.jpg|hp-camera-1460-2.jpg|hp-camera-1460-3.jpg
OnePlus Laptop Model 1461,ONE-01461,oneplus-laptop-1461,OnePlus Laptop Model 1461 description,459,299,335,oneplus-laptop-1461-1.jpg|oneplus-laptop-1461-2.jpg|oneplus-laptop-1461-3.jpg|oneplus-laptop-1461-4.jpg
Asus Headphones Model 1462,ASU-01462,asus-headphones-1462,Asus Headphones Model 1462 description,561,490,283,asus-headphones-1462-1.jpg|asus-headphones-1462-2.jpg|asus-headphones-1462-3.jpg
Dell Phone Model 1463,DEL-01463,dell-phone-1463,Dell Phone Model 1463 description,390,366,190,dell-phone-1463-1.jpg|dell-phone-1463-2.jpg
OnePlus Headphones Model 1464,ONE-01464,oneplus-headphones-1464,OnePlus Headphones Model 1464 description,120,62,387,oneplus-headphones-1464-1.jpg|oneplus-headphones-1464-2.jpg|oneplus-headphones-1464-3.jpg
Asus Tablet Model 1465,ASU-01465,asus-tablet-1465,Asus Tablet Model 1465 description,1526,1371,8,asus-tablet-1465-1.jpg|asus-tablet-1465-2.jpg
Asus Tablet Model 1466,ASU-01466,asus-tablet-1466,Asus Tablet Model 1466 description,2131,1985,457,asus-tablet-1466-1.jpg|asus-tablet-1466-2.jpg|asus-tablet-1466-3.jpg
Samsung Laptop Model 1467,SAM-01467,samsung-laptop-1467,Samsung Laptop Model 1467 description,2309,2208,384,samsung-laptop-1467-1.jpg|samsung-laptop-1467-2.jpg|samsung-laptop-1467-3.jpg
Asus Camera Model 1468,ASU-01468,asus-camera-1468,Asus Camera Model 1468 description,2049,1965,77,asus-camera-1468-1.jpg|asus-camera-1468-2.jpg|asus-camera-1468-3.jpg
Apple Watch Model 1469,APP-01469,apple-watch-1469,Apple Watch Model 1469 description,380,307,347,apple-watch-1469-1.jpg|apple-watch-1469-2.jpg|apple-watch-1469-3.jpg
Samsung Tablet Model 1470,SAM-01470,samsung-tablet-1470,Samsung Tablet Model 1470 description,1231,1139,481,samsung-tablet-1470-1.jpg|samsung-tablet-1470-2.jpg|samsung-tablet-1470-3.jpg
Acer Camera Model 1471,ACE-01471,acer-camera-1471,Acer Camera Model 1471 description,122,1,395,acer-camera-1471-1.jpg|acer-camera-1471-2.jpg|acer-camera-1471-3.jpg
OnePlus Phone Model 1472,ONE-01472,oneplus-phone-1472,OnePlus Phone Model 1472 description,2322,2262,279,oneplus-phone-1472-1.jpg|oneplus-phone-1472-2.jpg|oneplus-phone-1472-3.jpg|oneplus-phone-1472-4.jpg
Sony Watch Model 1473,SON-01473,sony-watch-1473,Sony Watch Model 1473 description,1325,1155,113,sony-watch-1473-1.jpg|sony-watch-1473-2.jpg
Samsung Phone Model 1474,SAM-01474,samsung-phone-1474,Samsung Phone Model 1474 description,550,445,362,samsung-phone-1474-1.jpg|samsung-phone-1474-2.jpg|samsung-phone-1474-3.jpg|samsung-phone-1474-4.jpg
Asus Headphones Model 1475,ASU-01475,asus-headphones-1475,Asus Headphones Model 1475 description,52,1,30,asus-headphones-1475-1.jpg|asus-headphones-1475-2.jpg
Apple Watch Model 1476,APP-01476,apple-watch-1476,Apple Watch Model 1476 description,1015,934,455,apple-watch-1476-1.jpg|apple-watch-1476-2.jpg|apple-watch-1476-3.jpg
Lenovo Tablet Model 1477,LEN-01477,lenovo-tablet-1477,Lenovo Tablet Model 1477 description,1126,996,104,lenovo-tablet-1477-1.jpg|lenovo-tablet-1477-2.jpg|lenovo-tablet-1477-3.jpg
HP Camera Model 1478,HP-01478,hp-camera-1478,HP Camera Model 1478 description,1550,1410,138,hp-camera-1478-1.jpg|hp-camera-1478-2.jpg
Sony Phone Model 1479,SON-01479,sony-phone-1479,Sony Phone Model 1479 description,879,726,128,sony-phone-1479-1.jpg|sony-phone-1479-2.jpg|sony-phone-1479-3.jpg
Sony Laptop Model 1480,SON-01480,sony-laptop-1480,Sony Laptop Model 1480 description,446,406,158,sony-laptop-1480-1.jpg|sony-laptop-1480-2.jpg|sony-laptop-1480-3.jpg|sony-laptop-1480-4.jpg
OnePlus Tablet Model 1481,ONE-01481,oneplus-tablet-1481,OnePlus Tablet Model 1481 description,104,1,6,oneplus-tablet-1481-1.jpg|oneplus-tablet-1481-2.jpg
Sony Phone Model 1482,SON-01482,sony-phone-1482,Sony Phone Model 1482 description,1594,1544,121,sony-phone-1482-1.jpg|sony-phone-1482-2.jpg
Sony Laptop Model 1483,SON-01483,sony-laptop-1483,Sony Laptop Model 1483 description,1203,1123,137,sony-laptop-1483-1.jpg|sony-laptop-1483-2.jpg|sony-laptop-1483-3.jpg
Lenovo Watch Model 1484,LEN-01484,lenovo-watch-1484,Lenovo Watch Model 1484 description,1195,1125,353,lenovo-watch-1484-1.jpg|lenovo-watch-1484-2.jpg|lenovo-watch-1484-3.jpg|lenovo-watch-1484-4.jpg
Sony Tablet Model 1485,SON-01485,sony-tablet-1485,Sony Tablet Model 1485 description,2472,2317,46,sony-tablet-1485-1.jpg|sony-tablet-1485-2.jpg|sony-tablet-1485-3.jpg
Xiaomi Phone Model 1486,XIA-01486,xiaomi-phone-1486,Xiaomi Phone Model 1486 description,746,706,81,xiaomi-phone-1486-1.jpg|xiaomi-phone-1486-2.jpg|xiaomi-phone-1486-3.jpg|xiaomi-phone-1486-4.jpg
Samsung Camera Model 1487,SAM-01487,samsung-camera-1487,Samsung Camera Model 1487 description,1174,1032,447,samsung-camera-1487-1.jpg|samsung-camera-1487-2.jpg|samsung-camera-1487-3.jpg
Samsung Camera Model 1488,SAM-01488,samsung-camera-1488,Samsung Camera Model 1488 description,1677,1543,402,samsung-camera-1488-1.jpg|samsung-camera-1488-2.jpg|samsung-camera-1488-3.jpg|samsung-camera-1488-4.jpg
Samsung Camera Model 1489,SAM-01489,samsung-camera-1489,Samsung Camera Model 1489 description,1190,1145,386,samsung-camera-1489-1.jpg|samsung-camera-1489-2.jpg|samsung-camera-1489-3.jpg
Apple Watch Model 1490,APP-01490,apple-watch-1490,Apple Watch Model 1490 description,63,1,366,apple-watch-1490-1.jpg|apple-watch-1490-2.jpg
Lenovo Laptop Model 1491,LEN-01491,lenovo-laptop-1491,Lenovo Laptop Model 1491 description,591,514,426,lenovo-laptop-1491-1.jpg|lenovo-laptop-1491-2.jpg|lenovo-laptop-1491-3.jpg|lenovo-laptop-1491-4.jpg
Xiaomi Laptop Model 1492,XIA-01492,xiaomi-laptop-1492,Xiaomi Laptop Model 1492 description,1085,1047,361,xiaomi-laptop-1492-1.jpg|xiaomi-laptop-1492-2.jpg|xiaomi-laptop-1492-3.jpg|xiaomi-laptop-1492-4.jpg
Asus Tablet Model 1493,ASU-01493,asus-tablet-1493,Asus Tablet Model 1493 description,1790,1777,120,asus-tablet-1493-1.jpg|asus-tablet-1493-2.jpg|asus-tablet-1493-3.jpg|asus-tablet-1493-4.jpg
Samsung Camera Model 1494,SAM-01494,samsung-camera-1494,Samsung Camera Model 1494 description,468,400,143,samsung-camera-1494-1.jpg|samsung-camera-1494-2.jpg|samsung-camera-1494-3.jpg
Dell Tablet Model 1495,DEL-01495,dell-tablet-1495,Dell Tablet Model 1495 description,2407,2303,41,dell-tablet-1495-1.jpg|dell-tablet-1495-2.jpg|dell-tablet-1495-3.jpg|dell-tablet-1495-4.jpg
Dell Watch Model 1496,DEL-01496,dell-watch-1496,Dell Watch Model 1496 description,1898,1858,212,dell-watch-1496-1.jpg|dell-watch-1496-2.jpg|dell-watch-1496-3.jpg|dell-watch-1496-4.jpg
Dell Laptop Model 1497,DEL-01497,dell-laptop-1497,Dell Laptop Model 1497 description,833,787,291,dell-laptop-1497-1.jpg|dell-laptop-1497-2.jpg|dell-laptop-1497-3.jpg
Asus Watch Model 1498,ASU-01498,asus-watch-1498,Asus Watch Model 1498 description,792,636,403,asus-watch-1498-1.jpg|asus-watch-1498-2.jpg
OnePlus Phone Model 1499,ONE-01499,oneplus-phone-1499,OnePlus Phone Model 1499 description,1552,1421,379,oneplus-phone-1499-1.jpg|oneplus-phone-1499-2.jpg|oneplus-phone-1499-3.jpg
OnePlus Watch Model 1500,ONE-01500,oneplus-watch-1500,OnePlus Watch Model 1500 description,2062,2039,272,oneplus-watch-1500-1.jpg|oneplus-watch-1500-2.jpg
Dell Watch Model 1501,DEL-01501,dell-watch-1501,Dell Watch Model 1501 description,1852,1781,410,dell-watch-1501-1.jpg|dell-watch-1501-2.jpg|dell-watch-1501-3.jpg|dell-watch-1501-4.jpg
OnePlus Laptop Model 1502,ONE-01502,oneplus-laptop-1502,OnePlus Laptop Model 1502 description,260,88,478,oneplus-laptop-1502-1.jpg|oneplus-laptop-1502-2.jpg
Xiaomi Tablet Model 1503,XIA-01503,xiaomi-tablet-1503,Xiaomi Tablet Model 1503 description,545,424,200,xiaomi-tablet-1503-1.jpg|xiaomi-tablet-1503-2.jpg|xiaomi-tablet-1503-3.jpg
Apple Watch Model 1504,APP-01504,apple-watch-1504,Apple Watch Model 1504 description,2362,2217,133,apple-watch-1504-1.jpg|apple-watch-1504-2.jpg|apple-watch-1504-3.jpg|apple-watch-1504-4.jpg
Lenovo Phone Model 1505,LEN-01505,lenovo-phone-1505,Lenovo Phone Model 1505 description,1203,1149,399,lenovo-phone-1505-1.jpg|lenovo-phone-1505-2.jpg|lenovo-phone-1505-3.jpg|lenovo-phone-1505-4.jpg
Dell Laptop Model 1506,DEL-01506,dell-laptop-1506,Dell Laptop Model 1506 description,429,413,447,dell-laptop-1506-1.jpg|dell-laptop-1506-2.jpg|dell-laptop-1506-3.jpg|dell-laptop-1506-4.jpg
Samsung Laptop Model 1507,SAM-01507,samsung-laptop-1507,Samsung Laptop Model 1507 description,2110,2079,425,samsung-laptop-1507-1.jpg|samsung-laptop-1507-2.jpg|samsung-laptop-1507-3.jpg
Xiaomi Watch Model 1508,XIA-01508,xiaomi-watch-1508,Xiaomi Watch Model 1508 description,412,245,259,xiaomi-watch-1508-1.jpg|xiaomi-watch-1508-2.jpg
Acer Laptop Model 1509,ACE-01509,acer-laptop-1509,Acer Laptop Model 1509 description,1532,1339,124,acer-laptop-1509-1.jpg|acer-laptop-1509-2.jpg|acer-laptop-1509-3.jpg
Samsung Headphones Model 1510,SAM-01510,samsung-headphones-1510,Samsung Headphones Model 1510 description,810,727,231,samsung-headphones-1510-1.jpg|samsung-headphones-1510-2.jpg
Sony Headphones Model 1511,SON-01511,sony-headphones-1511,Sony Headphones Model 1511 description,1984,1935,445,sony-headphones-1511-1.jpg|sony-headphones-1511-2.jpg|sony-headphones-1511-3.jpg
Samsung Watch Model 1512,SAM-01512,samsung-watch-1512,Samsung Watch Model 1512 description,1976,1857,472,samsung-watch-1512-1.jpg|samsung-watch-1512-2.jpg|samsung-watch-1512-3.jpg
Sony Tablet Model 1513,SON-01513,sony-tablet-1513,Sony Tablet Model 1513 description,1566,1470,191,sony-tablet-1513-1.jpg|sony-tablet-1513-2.jpg
HP Headphones Model 1514,HP-01514,hp-headphones-1514,HP Headphones Model 1514 description,498,337,409,hp-headphones-1514-1.jpg|hp-headphones-1514-2.jpg|hp-headphones-1514-3.jpg
Xiaomi Headphones Model 1515,XIA-01515,xiaomi-headphones-1515,Xiaomi Headphones Model 1515 description,1430,1363,395,xiaomi-headphones-1515-1.jpg|xiaomi-headphones-1515-2.jpg|xiaomi-headphones-1515-3.jpg|xiaomi-headphones-1515-4.jpg
Xiaomi Phone Model 1516,XIA-01516,xiaomi-phone-1516,Xiaomi Phone Model 1516 description,56,1,206,xiaomi-phone-1516-1.jpg|xiaomi-phone-1516-2.jpg
Asus Tablet Model 1517,ASU-01517,asus-tablet-1517,Asus Tablet Model 1517 description,1850,1693,379,asus-tablet-1517-1.jpg|asus-tablet-1517-2.jpg|asus-tablet-1517-3.jpg
